model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize,model_encoded,transmission_encoded,fuelType_encoded
 X1,0.4955798654065009,31850,Automatic,-0.6285392670660902,Petrol,0.0,-1.343562668982784,-0.27186395379305184,11,0,2
 1 Series,0.4955798654065009,16450,Automatic,-0.20592468520714044,Diesel,0.0,2.7591915388503487,-1.3250189753023558,0,0,0
 Z4,0.4955798654065009,38250,Automatic,-0.656914070365407,Petrol,0.0,-1.9105261901657546,1.8344460892255559,17,0,2
 5 Series,0.4955798654065009,28000,Automatic,-0.7487072128360082,Diesel,0.0,1.4397127986427083,-0.27186395379305184,4,0,0
 5 Series,0.4955798654065009,37950,Automatic,-0.6520105905325758,Petrol,0.0,-2.333171724138515,1.8344460892255559,4,0,2
 3 Series,-0.932718708948922,24750,Automatic,1.0679993753624195,Diesel,0.0,-0.21994405427471503,1.8344460892255559,2,0,0
 X3,-0.21856942177121053,30850,Automatic,-0.44593367809145423,Diesel,0.0,0.4913374541184662,-0.27186395379305184,13,0,0
 3 Series,0.4955798654065009,40000,Automatic,-0.22089664363005188,Diesel,0.0,-0.6322811605896028,1.8344460892255559,2,0,0
 4 Series,0.4955798654065009,25950,Automatic,-0.8507649730900027,Petrol,0.0,-0.31271990319556464,-0.27186395379305184,3,0,2
 3 Series,0.4955798654065009,30850,Automatic,-0.447306652444647,Diesel,0.0,-0.31271990319556464,-0.27186395379305184,2,0,0
 6 Series,0.4955798654065009,32750,Automatic,-0.2555479011153927,Diesel,0.0,-0.7869075754576857,-0.27186395379305184,5,0,0
 Z4,1.2097291525842124,31350,Automatic,-0.8501111757789584,Petrol,0.0,-1.343562668982784,-0.27186395379305184,17,0,2
 1 Series,0.4955798654065009,19850,Automatic,-0.7557028440641808,Petrol,0.0,0.2645520456452776,-1.3250189753023558,0,0,2
 4 Series,0.4955798654065009,32000,Automatic,-0.5188974580039833,Petrol,0.0,-1.2920205306934232,1.8344460892255559,3,0,2
 1 Series,0.4955798654065009,27750,Automatic,-0.7300739894712494,Diesel,0.0,-0.31271990319556464,-0.27186395379305184,0,0,0
 X4,0.4955798654065009,40000,Automatic,-0.6501145783305476,Petrol,0.0,-2.559957132611703,1.8344460892255559,14,0,2
 X3,0.4955798654065009,36500,Automatic,-0.21860835304139728,Diesel,0.0,-0.31271990319556464,1.8344460892255559,13,0,0
 5 Series,0.4955798654065009,29450,Automatic,-0.6807776722185191,Diesel,0.0,1.1407683965644142,-0.27186395379305184,4,0,0
 5 Series,0.4955798654065009,29550,Automatic,-0.7122253228797436,Diesel,0.0,1.1407683965644142,-0.27186395379305184,4,0,0
 5 Series,0.4955798654065009,29850,Automatic,-0.7560297427197028,Diesel,0.0,1.1407683965644142,-0.27186395379305184,4,0,0
 4 Series,0.4955798654065009,25850,Automatic,-0.2901991586007336,Diesel,0.0,0.8624408498018653,-0.27186395379305184,3,0,0
 3 Series,0.4955798654065009,26850,Automatic,-0.47162791241549,Diesel,0.0,1.1407683965644142,-0.27186395379305184,2,0,0
 4 Series,-0.932718708948922,19950,Manual,0.41792870899120393,Petrol,0.0,-1.1167772605095962,-0.27186395379305184,3,1,2
 3 Series,-0.21856942177121053,26750,Automatic,-0.30281744670388605,Petrol,0.0,-1.054926694562363,1.8344460892255559,2,0,2
 1 Series,-0.932718708948922,17350,Automatic,0.08318448573659032,Petrol,0.0,0.2645520456452776,-1.3250189753023558,0,0,2
 Z4,1.2097291525842124,30000,Automatic,-0.8501765555100629,Petrol,0.0,-1.343562668982784,-0.27186395379305184,17,0,2
 5 Series,-0.21856942177121053,20850,Automatic,0.5971345519484103,Diesel,0.0,1.7695824836946188,-0.27186395379305184,4,0,0
 1 Series,0.4955798654065009,20950,Automatic,-0.4930070844866343,Diesel,0.0,1.4397127986427083,-0.27186395379305184,0,0,0
 1 Series,0.4955798654065009,15750,Manual,-0.2072976595603332,Diesel,0.0,2.7591915388503487,-1.3250189753023558,0,1,0
 X2,-0.21856942177121053,25950,Automatic,-0.17552311024358666,Diesel,0.0,0.7387397179073987,-0.27186395379305184,12,0,0
 2 Series,0.4955798654065009,30000,Automatic,-0.5370076435199067,Diesel,0.0,1.1407683965644142,-0.27186395379305184,1,0,0
 7 Series,-0.932718708948922,30850,Automatic,0.43793490670915547,Diesel,0.0,0.16146776906655572,1.8344460892255559,6,0,0
 1 Series,0.4955798654065009,19750,Automatic,-0.3447258543418172,Diesel,0.0,1.6046476411686628,-0.27186395379305184,0,0,0
 2 Series,0.4955798654065009,18950,Manual,-0.21625468272163828,Petrol,0.0,-1.168319398798957,-1.3250189753023558,1,1,2
 6 Series,-0.932718708948922,35000,Automatic,-0.10282084925547527,Petrol,0.0,-2.1373115986389433,4.783280149451607,5,0,2
 2 Series,0.4955798654065009,19750,Automatic,-0.5212511283237423,Petrol,0.0,-1.2920205306934232,-1.3250189753023558,1,0,2
 3 Series,0.4955798654065009,22750,Automatic,-0.39938330954510953,Petrol,0.0,-0.7147485818525808,-0.27186395379305184,2,0,2
 4 Series,-0.932718708948922,18950,Automatic,1.1135036682110937,Diesel,0.0,0.7387397179073987,-0.27186395379305184,3,0,0
 X1,0.4955798654065009,25000,Automatic,-0.5609366251041232,Petrol,0.0,-0.5601221669844979,-1.3250189753023558,11,0,2
 1 Series,0.4955798654065009,20000,Automatic,-0.5297504933673165,Diesel,0.0,1.6046476411686628,-0.27186395379305184,0,0,0
 X3,-1.6468679961266333,21950,Automatic,0.9537809851230035,Diesel,0.0,0.2645520456452776,-0.27186395379305184,13,0,0
 4 Series,-0.932718708948922,17500,Manual,1.7091783983034345,Diesel,0.0,1.1407683965644142,-0.27186395379305184,3,1,0
 4 Series,0.4955798654065009,25950,Automatic,-0.8380159255246413,Petrol,0.0,-0.31271990319556464,-0.27186395379305184,3,0,2
 3 Series,0.4955798654065009,25950,Automatic,-0.7581872738461486,Diesel,0.0,1.2850863837746254,-0.27186395379305184,2,0,0
 3 Series,1.2097291525842124,41850,Automatic,-0.8501111757789584,Petrol,0.0,-1.735282919981928,1.8344460892255559,2,0,2
 1 Series,0.4955798654065009,15989,Automatic,-0.3413914880554919,Petrol,0.0,0.38825317753974425,-1.3250189753023558,0,0,2
 2 Series,0.4955798654065009,25000,Automatic,-0.5958494015138818,Petrol,0.0,-0.3951873244585426,-0.27186395379305184,1,0,2
 4 Series,0.4955798654065009,30000,Automatic,-0.5631595359616735,Diesel,0.0,0.8624408498018653,-0.27186395379305184,3,0,0
 X2,0.4955798654065009,29950,Automatic,-0.5762354821825568,Petrol,0.0,-1.2920205306934232,-0.27186395379305184,12,0,2
 5 Series,0.4955798654065009,30000,Automatic,-0.4538446255550887,Diesel,0.0,1.1407683965644142,-0.27186395379305184,4,0,0
 3 Series,1.2097291525842124,37250,Automatic,-0.8507649730900027,Diesel,0.0,-0.3951873244585426,1.8344460892255559,2,0,0
 2 Series,1.2097291525842124,25000,Automatic,-0.8507649730900027,Petrol,0.0,-0.3951873244585426,-0.27186395379305184,1,0,2
 4 Series,-1.6468679961266333,19999,Automatic,0.08462283982088749,Petrol,0.0,-0.31271990319556464,-0.27186395379305184,3,0,2
 3 Series,0.4955798654065009,26950,Automatic,-0.022011501610416196,Diesel,0.0,0.16146776906655572,1.8344460892255559,2,0,0
 3 Series,-0.932718708948922,22150,Automatic,-0.447306652444647,Diesel,0.0,-0.03439235643301584,1.8344460892255559,2,0,0
 3 Series,0.4955798654065009,19850,Automatic,-0.10517451957523427,Petrol,0.0,-0.03439235643301584,-1.3250189753023558,2,0,2
 Z4,0.4955798654065009,40000,Automatic,-0.6771817870077762,Petrol,0.0,-1.9105261901657546,1.8344460892255559,17,0,2
 5 Series,0.4955798654065009,26550,Automatic,-0.15322862193698056,Diesel,0.0,1.1407683965644142,-0.27186395379305184,4,0,0
 X1,-0.932718708948922,19750,Automatic,0.0404915213254062,Diesel,0.0,0.8624408498018653,-0.27186395379305184,11,0,0
 X3,0.4955798654065009,32850,Automatic,-0.5795044687377776,Petrol,0.0,-2.1991621645861765,-0.27186395379305184,13,0,2
 X3,-0.21856942177121053,30000,Automatic,-0.2131164556286263,Diesel,0.0,0.4913374541184662,-0.27186395379305184,13,0,0
 4 Series,0.4955798654065009,27950,Automatic,-0.5370076435199067,Petrol,0.0,-0.31271990319556464,-0.27186395379305184,3,0,2
 4 Series,0.4955798654065009,27950,Automatic,-0.5500835897407901,Diesel,0.0,0.7387397179073987,-0.27186395379305184,3,0,0
 X3,0.4955798654065009,36750,Automatic,-0.2688199865295893,Diesel,0.0,0.2645520456452776,-0.27186395379305184,13,0,0
 4 Series,0.4955798654065009,26750,Automatic,-0.3331536419363354,Petrol,0.0,-0.6322811605896028,-0.27186395379305184,3,0,2
 2 Series,0.4955798654065009,23450,Automatic,-0.45678671345478744,Diesel,0.0,-0.21994405427471503,-0.27186395379305184,1,0,0
 X5,0.4955798654065009,47250,Automatic,-0.45371386609287984,Diesel,0.0,-1.446646945561506,1.8344460892255559,15,0,0
 1 Series,0.4955798654065009,14950,Manual,0.10600201189203176,Diesel,0.0,2.7591915388503487,-1.3250189753023558,0,1,0
 4 Series,-0.932718708948922,20999,Automatic,0.666763965574614,Diesel,0.0,0.37794474988187193,1.8344460892255559,3,0,0
 4 Series,-1.6468679961266333,16689,Automatic,2.0835427386073246,Petrol,0.0,-0.31271990319556464,-0.27186395379305184,3,0,2
 5 Series,-0.21856942177121053,28500,Automatic,-0.1275997673440492,Diesel,0.0,0.8624408498018653,1.8344460892255559,4,0,0
 2 Series,-3.075166570482056,13227,Automatic,1.0540734926371786,Petrol,0.0,-0.4776547457215199,-0.27186395379305184,1,0,2
 3 Series,0.4955798654065009,28500,Automatic,-0.46038259866553033,Petrol,0.0,-0.6322811605896028,-0.27186395379305184,2,0,2
 4 Series,0.4955798654065009,25000,Automatic,-0.3332844013985442,Diesel,0.0,0.8624408498018653,-0.27186395379305184,3,0,0
 Z4,0.4955798654065009,31500,Automatic,-0.7473996182139198,Petrol,0.0,-1.343562668982784,-0.27186395379305184,17,0,2
 3 Series,-0.932718708948922,20500,Automatic,1.0111843890326813,Diesel,0.0,-0.03439235643301584,1.8344460892255559,2,0,0
 4 Series,-0.932718708948922,17557,Automatic,1.5331761621703446,Diesel,0.0,1.4397127986427083,-0.27186395379305184,3,0,0
 X4,0.4955798654065009,38750,Automatic,-0.21710461922599572,Diesel,0.0,-0.9209171350100247,-0.27186395379305184,14,0,0
 5 Series,0.4955798654065009,25850,Automatic,-0.3343958568273193,Petrol,0.0,-0.13747663301173776,-0.27186395379305184,4,0,2
 6 Series,-0.932718708948922,23750,Automatic,1.7506291478236347,Diesel,0.0,-0.21994405427471503,1.8344460892255559,5,0,0
 1 Series,-0.932718708948922,14275,Automatic,-0.26385112696565366,Diesel,0.0,2.1303774517201455,-1.3250189753023558,0,0,0
 1 Series,-3.7893158576597674,9899,Manual,1.2414518019824372,Petrol,0.0,-0.13747663301173776,-1.1143879710004947,0,1,2
 1 Series,-0.21856942177121053,15881,Manual,-0.21834683411697964,Petrol,0.0,-1.498189083850867,-1.3250189753023558,0,1,2
 X1,-0.932718708948922,16699,Manual,2.5315900358658925,Diesel,0.0,0.7387397179073987,-0.27186395379305184,11,1,0
 1 Series,0.4955798654065009,15989,Automatic,-0.3421760448287449,Petrol,0.0,0.38825317753974425,-1.3250189753023558,0,0,2
 4 Series,-1.6468679961266333,16299,Automatic,3.963733045708141,Diesel,0.0,0.37794474988187193,1.8344460892255559,3,0,0
 3 Series,-0.21856942177121053,17399,Automatic,1.0669532996647488,Diesel,0.0,1.1407683965644142,-0.27186395379305184,2,0,0
 5 Series,-0.21856942177121053,23200,Automatic,-0.22834993297595538,Diesel,0.0,1.7695824836946188,-0.27186395379305184,4,0,0
 1 Series,-0.21856942177121053,14399,Manual,0.22257407245120678,Petrol,0.0,-1.446646945561506,-1.3250189753023558,0,1,2
 3 Series,-0.21856942177121053,19999,Automatic,0.6143294212288718,Diesel,0.0,1.2850863837746254,-0.27186395379305184,2,0,0
 4 Series,-1.6468679961266333,17999,Automatic,0.5339123519704392,Petrol,0.0,-0.31271990319556464,-0.27186395379305184,3,0,2
 3 Series,-0.21856942177121053,17699,Automatic,0.6995845905890312,Diesel,0.0,1.2850863837746254,-0.27186395379305184,2,0,0
 1 Series,-0.932718708948922,11999,Manual,1.243936231764405,Diesel,0.0,2.1303774517201455,-1.3250189753023558,0,1,0
 1 Series,0.4955798654065009,15199,Manual,-0.2815690340949506,Petrol,0.0,0.16146776906655572,-1.3250189753023558,0,1,2
 2 Series,-0.21856942177121053,20000,Automatic,0.3634673929812248,Diesel,0.0,-0.4776547457215199,-0.27186395379305184,1,0,0
 4 Series,-0.21856942177121053,20499,Automatic,-0.22782689512712004,Petrol,0.0,-0.6322811605896028,-0.27186395379305184,3,0,2
 3 Series,-0.21856942177121053,22425,Automatic,-0.5869577580836811,Petrol,0.0,-0.5601221669844979,-0.27186395379305184,2,0,2
 3 Series,-0.932718708948922,17999,Automatic,1.2100041513212128,Diesel,0.0,0.16146776906655572,1.8344460892255559,2,0,0
 X4,-0.932718708948922,18999,Automatic,3.633500023899732,Diesel,0.0,0.2645520456452776,-0.27186395379305184,14,0,0
 5 Series,-3.075166570482056,13541,Automatic,3.523073658064372,Diesel,0.0,0.37794474988187193,-0.27186395379305184,4,0,0
 1 Series,0.4955798654065009,15989,Automatic,-0.4943146791087226,Petrol,0.0,0.38825317753974425,-1.3250189753023558,0,0,2
 2 Series,-0.21856942177121053,14999,Manual,0.35104524407138565,Petrol,0.0,-0.13747663301173776,-1.3250189753023558,1,1,2
 X1,-1.6468679961266333,19000,Automatic,0.9518849729209754,Diesel,0.0,0.37794474988187193,-0.27186395379305184,11,0,0
 4 Series,-2.361017283304345,15700,Automatic,1.1302408793738243,Diesel,0.0,0.16146776906655572,1.8344460892255559,3,0,0
 1 Series,-3.075166570482056,10999,Manual,1.8996295550106004,Petrol,0.0,-0.13747663301173776,-1.1143879710004947,0,1,2
 1 Series,-0.21856942177121053,15999,Automatic,0.378243212210823,Diesel,0.0,-0.21994405427471503,-0.27186395379305184,0,0,0
 3 Series,-0.21856942177121053,18511,Automatic,0.4408769946088542,Petrol,0.0,-0.31271990319556464,-0.27186395379305184,2,0,2
 3 Series,-0.932718708948922,19299,Automatic,0.180404145888858,Diesel,0.0,0.2645520456452776,1.8344460892255559,2,0,0
 1 Series,0.4955798654065009,22699,Automatic,0.10724422678301568,Petrol,0.0,-1.2301699647461906,1.8344460892255559,0,0,2
 7 Series,-1.6468679961266333,26149,Automatic,0.8485849977759969,Diesel,0.0,0.16146776906655572,1.8344460892255559,6,0,0
 X5,-0.21856942177121053,30999,Automatic,1.1704494140030406,Diesel,0.0,-0.4776547457215199,1.8344460892255559,15,0,0
 1 Series,-0.932718708948922,15214,Manual,0.18883813120132775,Petrol,0.0,0.05838349248783377,-1.3250189753023558,0,1,2
 1 Series,-0.21856942177121053,19499,Automatic,-0.3136704820672192,Diesel,0.0,-0.7869075754576857,-0.27186395379305184,0,0,0
 4 Series,-0.932718708948922,19600,Automatic,0.4040028262659632,Diesel,0.0,1.4397127986427083,-0.27186395379305184,3,0,0
 X1,-0.21856942177121053,22499,Automatic,-0.13008419712601704,Diesel,0.0,0.8624408498018653,-0.27186395379305184,11,0,0
 5 Series,-0.932718708948922,20999,Automatic,1.4591009268290405,Diesel,0.0,1.4397127986427083,-0.27186395379305184,4,0,0
 3 Series,-2.361017283304345,14199,Automatic,3.199509368828614,Diesel,0.0,0.4913374541184662,1.8344460892255559,2,0,0
 X4,-0.932718708948922,23299,Automatic,2.66581462382326,Diesel,0.0,-0.3951873244585426,1.8344460892255559,14,0,0
 1 Series,-0.932718708948922,13799,Manual,0.5856930990051373,Diesel,0.0,1.4397127986427083,-0.27186395379305184,0,1,0
 X1,-0.932718708948922,12899,Manual,3.4735812016183285,Diesel,0.0,1.7695824836946188,-0.27186395379305184,11,1,0
 5 Series,-0.932718708948922,18220,Automatic,4.592163021083794,Diesel,0.0,1.4397127986427083,-0.27186395379305184,4,0,0
 5 Series,-0.21856942177121053,23699,Automatic,0.19145332044550442,Diesel,0.0,1.7695824836946188,-0.27186395379305184,4,0,0
 1 Series,0.4955798654065009,15989,Automatic,-0.49751828593283903,Petrol,0.0,0.38825317753974425,-1.3250189753023558,0,0,2
 X1,-0.932718708948922,18199,Automatic,1.0925821542576803,Diesel,0.0,1.4397127986427083,-0.27186395379305184,11,0,0
 1 Series,-0.21856942177121053,20999,Automatic,0.7251480654508582,Petrol,0.0,-1.2301699647461906,1.8344460892255559,0,0,2
 5 Series,-0.21856942177121053,23399,Automatic,0.45630661114949655,Diesel,0.0,1.7695824836946188,-0.27186395379305184,4,0,0
 3 Series,-0.21856942177121053,20599,Automatic,0.6122372698335304,Petrol,0.0,-0.3951873244585426,-0.27186395379305184,2,0,2
 3 Series,-2.361017283304345,14499,Manual,1.016153248596617,Petrol,0.0,-0.3951873244585426,-0.27186395379305184,2,1,2
 1 Series,-4.503465144837479,5999,Manual,3.7764854958250913,Diesel,0.0,0.4913374541184662,-0.27186395379305184,0,1,0
 3 Series,-5.931763719192902,6490,Automatic,4.438389893526206,Diesel,0.0,0.16146776906655572,-0.27186395379305184,2,0,0
 3 Series,-0.21856942177121053,19999,Automatic,0.24637229457321447,Diesel,0.0,1.1407683965644142,-0.27186395379305184,2,0,0
 4 Series,-0.932718708948922,17940,Automatic,1.6279113925406445,Diesel,0.0,0.8624408498018653,-0.27186395379305184,3,0,0
 4 Series,-0.21856942177121053,23470,Automatic,0.14339921808375813,Diesel,0.0,0.05838349248783377,1.8344460892255559,3,0,0
 5 Series,0.4955798654065009,21000,Automatic,0.5018109039981706,Petrol,0.0,-0.13747663301173776,-0.27186395379305184,4,0,2
 4 Series,-0.932718708948922,20000,Automatic,0.07638499370173098,Petrol,0.0,-0.31271990319556464,-0.27186395379305184,3,0,2
 3 Series,-1.6468679961266333,15899,Automatic,0.9446278227683851,Diesel,0.0,0.4913374541184662,1.8344460892255559,2,0,0
 5 Series,-0.21856942177121053,24299,Automatic,-0.2511020794002924,Diesel,0.0,1.7695824836946188,-0.27186395379305184,4,0,0
 5 Series,-0.932718708948922,23000,Automatic,-0.15519001387011308,Diesel,0.0,1.4397127986427083,-0.27186395379305184,4,0,0
 1 Series,-0.21856942177121053,14000,Manual,-0.3194238984044079,Diesel,0.0,1.7695824836946188,-0.27186395379305184,0,1,0
 4 Series,-0.932718708948922,12789,Manual,4.72383779952809,Diesel,0.0,1.1407683965644142,-0.27186395379305184,3,1,0
 1 Series,-3.7893158576597674,7440,Manual,4.067229160046432,Petrol,0.0,-0.21994405427471503,-1.1143879710004947,0,1,2
 1 Series,-3.7893158576597674,7340,Manual,4.7568545637358195,Petrol,0.0,-0.21994405427471503,-1.1143879710004947,0,1,2
 X1,-0.932718708948922,15640,Automatic,4.976595839977764,Diesel,0.0,1.4397127986427083,-0.27186395379305184,11,0,0
 2 Series,-0.21856942177121053,13470,Automatic,3.527127201392846,Diesel,0.0,-0.03439235643301584,-0.27186395379305184,1,0,0
 4 Series,-1.6468679961266333,17430,Automatic,2.763426562362154,Diesel,0.0,0.16146776906655572,1.8344460892255559,3,0,0
 2 Series,-0.932718708948922,12440,Manual,1.2490358507905495,Diesel,0.0,1.4397127986427083,-1.3250189753023558,1,1,0
 3 Series,-0.932718708948922,15940,Automatic,1.2999666613208902,Diesel,0.0,1.6046476411686628,-0.27186395379305184,2,0,0
 3 Series,-0.21856942177121053,15490,Manual,1.668316066363174,Diesel,0.0,1.1407683965644142,-0.27186395379305184,2,1,0
 3 Series,-0.21856942177121053,17240,Automatic,1.8061365395312845,Diesel,0.0,1.2850863837746254,-0.27186395379305184,2,0,0
 1 Series,-0.932718708948922,12415,Manual,0.30142202816313335,Diesel,0.0,3.233379211112469,-1.3250189753023558,0,1,0
 3 Series,-1.6468679961266333,17940,Automatic,0.9821557884223203,Diesel,0.0,0.16146776906655572,1.8344460892255559,2,0,0
 3 Series,-0.21856942177121053,19940,Automatic,0.9239678277393895,Diesel,0.0,1.2850863837746254,-0.27186395379305184,2,0,0
 3 Series,-0.932718708948922,21299,Automatic,0.40779485067001936,Diesel,0.0,-0.03439235643301584,1.8344460892255559,2,0,0
 1 Series,-0.21856942177121053,22000,Automatic,0.33417727344644615,Petrol,0.0,-1.9826851837708603,1.8344460892255559,0,0,2
 X1,-0.932718708948922,17500,Automatic,0.9571153514093287,Diesel,0.0,1.4397127986427083,-0.27186395379305184,11,0,0
 4 Series,-0.932718708948922,19970,Automatic,2.055821732619052,Diesel,0.0,-0.13747663301173776,1.8344460892255559,3,0,0
 2 Series,-0.932718708948922,17940,Manual,-0.2448256252142684,Diesel,0.0,0.8624408498018653,-0.27186395379305184,1,1,0
 5 Series,-5.21761443201519,8470,Automatic,4.681994771621262,Diesel,0.0,0.2645520456452776,-0.27186395379305184,4,0,0
 3 Series,-2.361017283304345,13940,Automatic,3.7182975351421605,Diesel,0.0,0.16146776906655572,1.8344460892255559,2,0,0
 X1,-0.21856942177121053,22470,Automatic,-0.24508714413868607,Petrol,0.0,-0.7147485818525808,-0.27186395379305184,11,0,2
 3 Series,-1.6468679961266333,18770,Automatic,0.8495656937425632,Diesel,0.0,0.16146776906655572,1.8344460892255559,2,0,0
 2 Series,-0.21856942177121053,16470,Semi-Auto,0.340584487094679,Diesel,0.0,0.4913374541184662,-1.3250189753023558,1,2,0
 4 Series,-0.21856942177121053,22770,Automatic,0.03329975090392036,Diesel,0.0,0.7387397179073987,-0.27186395379305184,3,0,0
 7 Series,-0.932718708948922,31250,Automatic,0.9595997811912965,Diesel,0.0,0.16146776906655572,1.8344460892255559,6,0,0
 3 Series,0.4955798654065009,24850,Automatic,-0.3710738859768971,Petrol,0.0,-0.9827677009572573,-0.27186395379305184,2,0,2
 5 Series,-0.932718708948922,22350,Automatic,1.113242149286676,Diesel,0.0,0.8624408498018653,-0.27186395379305184,4,0,0
 2 Series,-0.932718708948922,15250,Automatic,0.012901274799342338,Petrol,0.0,0.9964504093542036,-0.27186395379305184,1,0,2
